Price,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,18.44822883605957,11.748499870300293,15.843305587768555,23.552791595458984,0.0,0.0,0.0,0.0,18.516544473336275,11.82450008392334,15.902348248204529,23.703213208288734,18.324181515678934,11.65149974822998,15.715092424968859,23.339034805126673,18.386205175869254,11.701499938964844,15.810449457259518,23.378620234834365,0.0,0.0,0.0,0.0,344920800,56506000,76168432,35859400
2012-08-06,18.653467178344727,11.69950008392334,15.88011360168457,23.71114158630371,0.0,0.0,0.0,0.0,18.722981334555524,11.786999702453613,16.042170422183464,23.837812001633715,18.435037092686326,11.690500259399414,15.791180234459398,23.60030384036711,18.495860579198435,11.777999877929688,15.800814312094646,23.750725524832916,0.0,0.0,0.0,0.0,302103200,36874000,71563235,27471800
2012-08-07,18.60433006286621,11.82800006866455,15.823789596557617,23.95655632019043,0.0,0.0,0.0,0.0,18.726877958194027,11.899999618530273,15.915687441549013,24.027808590778307,18.518335470137842,11.662500381469727,15.723245202297889,23.64779748766289,18.66006012764014,11.706500053405762,15.854668778361,23.806134692279368,0.0,0.0,0.0,0.0,290446800,41166000,79569131,28002900
2012-08-08,18.5728702545166,11.718999862670898,15.865540504455566,24.011978149414062,0.0,0.0,0.0,0.0,18.693321902440783,11.822500228881836,15.955462354294857,24.122814360875513,18.490172060413514,11.679499626159668,15.773394823629022,23.837806744256056,18.55878691848136,11.76449966430664,15.786981853956924,23.916974603854158,0.0,0.0,0.0,0.0,244706000,30686000,53086237,26257600
2012-08-09,18.678783416748047,11.70300006866455,15.868504524230957,24.146564483642578,0.094643,0.0,0.0,0.0,18.708875745616197,11.799500465393066,15.967813567598421,24.26531777745776,18.59061490199807,11.675000190734863,15.848000065311114,23.988225751868967,18.592119116674738,11.696499824523926,15.921865115483723,24.059478030164087,0.0,0.0,0.0,0.0,221642400,30962000,42972470,24920800
2012-08-10,18.70798110961914,11.637499809265137,15.859855651855469,24.083232879638672,0.0,0.0,0.0,0.0,18.70978584664117,11.742500305175781,15.865785551832882,24.241571634993566,18.617707295960614,11.571499824523926,15.714844105175414,23.94864539059609,18.61800781761967,11.654000282287598,15.775616830290872,24.14656807977457,0.0,0.0,0.0,0.0,194938800,37050000,57599089,27810300
2012-08-13,18.95773696899414,11.621999740600586,16.304777145385742,24.05947494506836,0.0,0.0,0.0,0.0,18.95773696899414,11.718500137329102,16.308235387472028,24.11489304107396,18.754618129031023,11.550000190734863,15.975474177533865,23.87738648389856,18.75883185942625,11.611499786376953,15.993754808430891,24.02780810879224,0.0,0.0,0.0,0.0,278832400,39946000,131205956,23049100
2012-08-14,19.00859832763672,11.659500122070312,16.51845932006836,24.011667251586914,0.0,0.0,0.0,0.2,19.21683415001257,11.836000442504883,16.62196818692451,24.21887067525565,18.964063262155882,11.630999565124512,16.27982175960909,23.91603583760683,19.014015753507675,11.73550033569336,16.285996649791098,24.14714635475363,0.0,0.0,0.0,0.0,340169200,55020000,147016998,34551400
2012-08-15,18.98271942138672,11.871000289916992,16.490793228149414,24.067455291748047,0.0,0.0,0.0,0.0,19.078110148908728,11.906999588012695,16.656556129307322,24.131210077791017,18.890038210292463,11.612500190734863,16.40581280656083,23.924006643142867,18.996863225705017,11.61299991607666,16.558482441961512,23.995730967445457,0.0,0.0,0.0,0.0,257342400,65294000,96789436,24351000
2012-08-16,19.14852523803711,12.077500343322754,16.622461318969727,24.529672622680664,0.0,0.0,0.0,0.0,19.16116321963203,12.140999794006348,16.666188771861606,24.657182167487164,18.972789154190732,11.8100004196167,16.47942672821104,24.115265842042703,18.99415512129456,11.88599967956543,16.49005117120839,24.194959687555183,0.0,0.0,0.0,0.0,254534000,86242000,68965534,35787200
